"munResCod";"munResStatus";"munResTipo";"munResNome";"munResUf";"munResLat";"munResLon";"munResAlt";"munResArea"
250407;"ATIVO";"MUNIC";"Caraúbas";"Paraíba";-7,7311;-36,49548;452;497,204
250410;"ATIVO";"MUNIC";"Carrapateira";"Paraíba";-7,03965;-38,34422;370;54,524
250415;"ATIVO";"MUNIC";"Casserengue";"Paraíba";-6,78376;-35,8163;506;201,381
250420;"ATIVO";"MUNIC";"Catingueira";"Paraíba";-7,12521;-37,61072;285;529,454
250430;"ATIVO";"MUNIC";"Catolé do Rocha";"Paraíba";-6,34675;-37,7485;302;552,112
250435;"ATIVO";"MUNIC";"Caturité";"Paraíba";-7,41962;-36,02066;413;118,081
250440;"ATIVO";"MUNIC";"Conceição";"Paraíba";-7,56023;-38,50916;383;579,435
250450;"ATIVO";"MUNIC";"Condado";"Paraíba";-6,91231;-37,60397;241;280,916
250460;"ATIVO";"MUNIC";"Conde";"Paraíba";-7,26357;-34,90715;122;172,95
250470;"ATIVO";"MUNIC";"Congo";"Paraíba";-7,79257;-36,66153;479;333,471
250480;"ATIVO";"MUNIC";"Coremas";"Paraíba";-7,01692;-37,94554;216;379,493
250485;"ATIVO";"MUNIC";"Coxixola";"Paraíba";-7,6288;-36,60483;469;169,878
250490;"ATIVO";"MUNIC";"Cruz do Espírito Santo";"Paraíba";-7,14134;-35,09149;19;191,104
250500;"ATIVO";"MUNIC";"Cubati";"Paraíba";-6,86236;-36,34793;558;136,967
250510;"ATIVO";"MUNIC";"Cuité";"Paraíba";-6,48556;-36,15321;665;741,84
250520;"ATIVO";"MUNIC";"Cuitegi";"Paraíba";-6,89581;-35,52574;94;39,302
250523;"ATIVO";"MUNIC";"Cuité de Mamanguape";"Paraíba";-6,91416;-35,25282;76;108,448
250527;"ATIVO";"MUNIC";"Curral de Cima";"Paraíba";-6,71743;-35,26706;69;85,096
250530;"ATIVO";"MUNIC";"Curral Velho";"Paraíba";-7,53809;-38,20039;349;222,957
250535;"ATIVO";"MUNIC";"Damião";"Paraíba";-6,6319;-35,90994;578;185,685
250540;"ATIVO";"MUNIC";"Desterro";"Paraíba";-7,29145;-37,09217;606;179,387
250550;"ATIVO";"MUNIC";"Vista Serrana";"Paraíba";-6,74069;-37,56791;250;61,361
250560;"ATIVO";"MUNIC";"Diamante";"Paraíba";-7,42358;-38,26504;308;269,111
250570;"ATIVO";"MUNIC";"Dona Inês";"Paraíba";-6,60212;-35,62254;440;166,17
250580;"ATIVO";"MUNIC";"Duas Estradas";"Paraíba";-6,68813;-35,41818;145;26,262
250590;"ATIVO";"MUNIC";"Emas";"Paraíba";-7,10799;-37,71459;271;240,901
250600;"ATIVO";"MUNIC";"Esperança";"Paraíba";-7,02069;-35,85859;633;161,138
250610;"ATIVO";"MUNIC";"Fagundes";"Paraíba";-7,36306;-35,78461;480;189,026
250620;"ATIVO";"MUNIC";"Frei Martinho";"Paraíba";-6,40452;-36,45204;376;244,317
250625;"ATIVO";"MUNIC";"Gado Bravo";"Paraíba";-7,58294;-35,79065;353;192,406
250630;"ATIVO";"MUNIC";"Guarabira";"Paraíba";-6,85272;-35,48996;98;165,744
250640;"ATIVO";"MUNIC";"Gurinhém";"Paraíba";-7,12322;-35,42819;104;346,067
250650;"ATIVO";"MUNIC";"Gurjão";"Paraíba";-7,24622;-36,48628;489;340,506
250660;"ATIVO";"MUNIC";"Ibiara";"Paraíba";-7,49785;-38,40557;345;244,485
250670;"ATIVO";"MUNIC";"Imaculada";"Paraíba";-7,38854;-37,51007;760;316,984
250680;"ATIVO";"MUNIC";"Ingá";"Paraíba";-7,29503;-35,61769;143;267,63
250690;"ATIVO";"MUNIC";"Itabaiana";"Paraíba";-7,33093;-35,33753;46;218,848
250700;"ATIVO";"MUNIC";"Itaporanga";"Paraíba";-7,30398;-38,15257;297;468,06
250710;"ATIVO";"MUNIC";"Itapororoca";"Paraíba";-6,82992;-35,2463;83;146,067
250720;"ATIVO";"MUNIC";"Itatuba";"Paraíba";-7,37496;-35,62816;117;244,222
250730;"ATIVO";"MUNIC";"Jacaraú";"Paraíba";-6,61297;-35,29428;172;253,009
250740;"ATIVO";"MUNIC";"Jericó";"Paraíba";-6,55619;-37,80864;227;179,311
250750;"ATIVO";"MUNIC";"João Pessoa";"Paraíba";-7,14938;-34,87338;48;211,475
250760;"ATIVO";"MUNIC";"Juarez Távora";"Paraíba";-7,16634;-35,59118;150;70,841
250770;"ATIVO";"MUNIC";"Juazeirinho";"Paraíba";-7,06537;-36,5707;554;467,526
250780;"ATIVO";"MUNIC";"Junco do Seridó";"Paraíba";-6,99334;-36,71644;587;170,42
250790;"ATIVO";"MUNIC";"Juripiranga";"Paraíba";-7,37029;-35,23945;122;78,846
250800;"ATIVO";"MUNIC";"Juru";"Paraíba";-7,53431;-37,81926;588;403,279
250810;"ATIVO";"MUNIC";"Lagoa";"Paraíba";-6,59421;-37,91509;281;177,902
250820;"ATIVO";"MUNIC";"Lagoa de Dentro";"Paraíba";-6,6706;-35,37704;153;84,508
250830;"ATIVO";"MUNIC";"Lagoa Seca";"Paraíba";-7,15841;-35,85144;635;107,589
250840;"ATIVO";"MUNIC";"Lastro";"Paraíba";-6,51653;-38,17922;337;102,67
250850;"ATIVO";"MUNIC";"Livramento";"Paraíba";-7,379;-36,94863;589;270,752
250855;"ATIVO";"MUNIC";"Logradouro";"Paraíba";-6,61537;-35,4433;124;37,996
250860;"ATIVO";"MUNIC";"Lucena";"Paraíba";-6,89885;-34,87461;5;88,549
250870;"ATIVO";"MUNIC";"Mãe d'Água";"Paraíba";-7,25705;-37,42816;418;243,754
250880;"ATIVO";"MUNIC";"Malta";"Paraíba";-6,90719;-37,51778;257;156,242
250890;"ATIVO";"MUNIC";"Mamanguape";"Paraíba";-6,83372;-35,12389;24;340,482
250900;"ATIVO";"MUNIC";"Manaíra";"Paraíba";-7,70461;-38,15307;749;352,57
250905;"ATIVO";"MUNIC";"Marcação";"Paraíba";-6,77005;-35,01392;93;123,262
250910;"ATIVO";"MUNIC";"Mari";"Paraíba";-7,05638;-35,31854;148;154,824
250915;"ATIVO";"MUNIC";"Marizópolis";"Paraíba";-6,84467;-38,3554;306;63,61
250920;"ATIVO";"MUNIC";"Massaranduba";"Paraíba";-7,1802;-35,73752;517;205,957
250930;"ATIVO";"MUNIC";"Mataraca";"Paraíba";-6,60052;-35,04856;30;184,188
250933;"ATIVO";"MUNIC";"Matinhas";"Paraíba";-7,12117;-35,77094;483;38,124
250937;"ATIVO";"MUNIC";"Mato Grosso";"Paraíba";-6,54263;-37,71157;199;83,522
250939;"ATIVO";"MUNIC";"Maturéia";"Paraíba";-7,26593;-37,35043;816;83,687
250940;"ATIVO";"MUNIC";"Mogeiro";"Paraíba";-7,30948;-35,48242;114;214,306
250950;"ATIVO";"MUNIC";"Montadas";"Paraíba";-7,0891;-35,95828;712;31,691
250960;"ATIVO";"MUNIC";"Monte Horebe";"Paraíba";-7,20953;-38,58366;717;116,173
250970;"ATIVO";"MUNIC";"Monteiro";"Paraíba";-7,89222;-37,12268;605;986,356
250980;"ATIVO";"MUNIC";"Mulungu";"Paraíba";-7,02789;-35,46514;94;195,314
250990;"ATIVO";"MUNIC";"Natuba";"Paraíba";-7,64098;-35,55614;340;203,387
251000;"ATIVO";"MUNIC";"Nazarezinho";"Paraíba";-6,9127;-38,31891;288;192,166
251010;"ATIVO";"MUNIC";"Nova Floresta";"Paraíba";-6,45614;-36,2025;670;47,379
251020;"ATIVO";"MUNIC";"Nova Olinda";"Paraíba";-7,47684;-38,04105;315;84,253
251030;"ATIVO";"MUNIC";"Nova Palmeira";"Paraíba";-6,67661;-36,41871;558;310,352
251040;"ATIVO";"MUNIC";"Olho d'Água";"Paraíba";-7,22497;-37,75269;268;596,129
251050;"ATIVO";"MUNIC";"Olivedos";"Paraíba";-6,98823;-36,24367;557;317,915
251060;"ATIVO";"MUNIC";"Ouro Velho";"Paraíba";-7,61865;-37,15438;599;129,4
251065;"ATIVO";"MUNIC";"Parari";"Paraíba";-7,3167;-36,65832;487;207,688
251070;"ATIVO";"MUNIC";"Passagem";"Paraíba";-7,13282;-37,05439;308;111,876
251080;"ATIVO";"MUNIC";"Patos";"Paraíba";-7,02449;-37,27691;244;473,056
251090;"ATIVO";"MUNIC";"Paulista";"Paraíba";-6,59406;-37,62106;158;576,9
251100;"ATIVO";"MUNIC";"Pedra Branca";"Paraíba";-7,42656;-38,07225;302;112,933
251110;"ATIVO";"MUNIC";"Pedra Lavrada";"Paraíba";-6,75788;-36,47205;516;351,68
251120;"ATIVO";"MUNIC";"Pedras de Fogo";"Paraíba";-7,40154;-35,11318;177;404,882
251130;"ATIVO";"MUNIC";"Piancó";"Paraíba";-7,19257;-37,92652;261;564,735
251140;"ATIVO";"MUNIC";"Picuí";"Paraíba";-6,51014;-36,34705;443;661,657
251150;"ATIVO";"MUNIC";"Pilar";"Paraíba";-7,25989;-35,25988;59;102,399
251160;"ATIVO";"MUNIC";"Pilões";"Paraíba";-6,86922;-35,61554;325;64,446
251170;"ATIVO";"MUNIC";"Pilõezinhos";"Paraíba";-6,84057;-35,53059;144;43,901
251180;"ATIVO";"MUNIC";"Pirpirituba";"Paraíba";-6,7808;-35,49772;104;79,844
251190;"ATIVO";"MUNIC";"Pitimbu";"Paraíba";-7,48241;-34,81393;9;136,435
251200;"ATIVO";"MUNIC";"Pocinhos";"Paraíba";-7,07862;-36,05644;657;628,084
251203;"ATIVO";"MUNIC";"Poço Dantas";"Paraíba";-6,40718;-38,49717;457;97,251
251207;"ATIVO";"MUNIC";"Poço de José de Moura";"Paraíba";-6,57692;-38,51;287;100,971
251210;"ATIVO";"MUNIC";"Pombal";"Paraíba";-6,76986;-37,79827;192;888,807
251220;"ATIVO";"MUNIC";"Prata";"Paraíba";-7,69698;-37,08233;588;192,011
251230;"ATIVO";"MUNIC";"Princesa Isabel";"Paraíba";-7,73387;-37,99366;685;367,975
251240;"ATIVO";"MUNIC";"Puxinanã";"Paraíba";-7,14891;-35,95849;641;72,68
251250;"ATIVO";"MUNIC";"Queimadas";"Paraíba";-7,36079;-35,89943;464;401,776
251260;"ATIVO";"MUNIC";"Quixaba";"Paraíba";-7,03082;-37,1471;296;156,683
251270;"ATIVO";"MUNIC";"Remígio";"Paraíba";-6,96629;-35,79583;586;180,897
251272;"ATIVO";"MUNIC";"Pedro Régis";"Paraíba";-6,64447;-35,29301;162;73,56
251274;"ATIVO";"MUNIC";"Riachão";"Paraíba";-6,54268;-35,66272;178;90,151
251275;"ATIVO";"MUNIC";"Riachão do Bacamarte";"Paraíba";-7,25059;-35,65539;199;38,37
251276;"ATIVO";"MUNIC";"Riachão do Poço";"Paraíba";-7,1515;-35,26124;71;39,905
251278;"ATIVO";"MUNIC";"Riacho de Santo Antônio";"Paraíba";-7,6903;-36,15671;440;91,324
251280;"ATIVO";"MUNIC";"Riacho dos Cavalos";"Paraíba";-6,43649;-37,65384;203;264,025
251290;"ATIVO";"MUNIC";"Rio Tinto";"Paraíba";-6,80845;-35,07885;12;465,666
251300;"ATIVO";"MUNIC";"Salgadinho";"Paraíba";-7,10303;-36,8455;427;184,24
251310;"ATIVO";"MUNIC";"Salgado de São Félix";"Paraíba";-7,35536;-35,4433;55;201,854
251315;"ATIVO";"MUNIC";"Santa Cecília";"Paraíba";-7,74291;-35,87747;508;224,303
251320;"ATIVO";"MUNIC";"Santa Cruz";"Paraíba";-6,53501;-38,06056;323;210,165
251330;"ATIVO";"MUNIC";"Santa Helena";"Paraíba";-6,71869;-38,64279;292;210,322
251335;"ATIVO";"MUNIC";"Santa Inês";"Paraíba";-7,62778;-38,5596;420;324,425
251340;"ATIVO";"MUNIC";"Santa Luzia";"Paraíba";-6,87186;-36,92168;308;455,717
251350;"ATIVO";"MUNIC";"Santana de Mangueira";"Paraíba";-7,55121;-38,33258;381;402,152
251360;"ATIVO";"MUNIC";"Santana dos Garrotes";"Paraíba";-7,38764;-37,98504;318;353,815
251365;"ATIVO";"MUNIC";"Joca Claudino";"Paraíba";-6,48406;-38,47915;351;74,007
251370;"ATIVO";"MUNIC";"Santa Rita";"Paraíba";-7,13808;-34,96584;68;730,205
251380;"ATIVO";"MUNIC";"Santa Teresinha";"Paraíba";-7,08419;-37,44172;300;357,953
251385;"ATIVO";"MUNIC";"Santo André";"Paraíba";-7,22049;-36,63098;499;197,713
251390;"ATIVO";"MUNIC";"São Bento";"Paraíba";-6,48931;-37,44935;151;248,2
251392;"ATIVO";"MUNIC";"São Bentinho";"Paraíba";-6,89031;-37,72272;259;195,965
251394;"ATIVO";"MUNIC";"São Domingos do Cariri";"Paraíba";-7,63299;-36,43593;409;218,801
251396;"ATIVO";"MUNIC";"São Domingos";"Paraíba";-6,81592;-37,9426;194;169,105
251398;"ATIVO";"MUNIC";"São Francisco";"Paraíba";-6,61928;-38,09714;269;95,055
251400;"ATIVO";"MUNIC";"São João do Cariri";"Paraíba";-7,3902;-36,53152;456;653,096
251410;"ATIVO";"MUNIC";"São João do Tigre";"Paraíba";-8,08104;-36,84574;577;816,116
251420;"ATIVO";"MUNIC";"São José da Lagoa Tapada";"Paraíba";-6,94423;-38,15777;266;341,805
251430;"ATIVO";"MUNIC";"São José de Caiana";"Paraíba";-7,24916;-38,29782;602;176,327
251440;"ATIVO";"MUNIC";"São José de Espinharas";"Paraíba";-6,84418;-37,32511;210;725,656
251445;"ATIVO";"MUNIC";"São José dos Ramos";"Paraíba";-7,24713;-35,37796;96;98,232
251450;"ATIVO";"MUNIC";"São José de Piranhas";"Paraíba";-7,12087;-38,50107;342;677,305
251455;"ATIVO";"MUNIC";"São José de Princesa";"Paraíba";-7,74297;-38,0988;726;158,023
251460;"ATIVO";"MUNIC";"São José do Bonfim";"Paraíba";-7,16091;-37,30924;282;134,724
251465;"ATIVO";"MUNIC";"São José do Brejo do Cruz";"Paraíba";-6,21292;-37,35383;155;253,019
251470;"ATIVO";"MUNIC";"São José do Sabugi";"Paraíba";-6,77553;-36,79749;342;206,917
251480;"ATIVO";"MUNIC";"São José dos Cordeiros";"Paraíba";-7,39264;-36,80278;528;376,793
251490;"ATIVO";"MUNIC";"São Mamede";"Paraíba";-6,93023;-37,09486;275;530,728
251500;"ATIVO";"MUNIC";"São Miguel de Taipu";"Paraíba";-7,24923;-35,21045;45;92,526
251510;"ATIVO";"MUNIC";"São Sebastião de Lagoa de Roça";"Paraíba";-7,10095;-35,86641;628;49,964
251520;"ATIVO";"MUNIC";"São Sebastião do Umbuzeiro";"Paraíba";-8,15712;-37,00842;597;460,573
251530;"ATIVO";"MUNIC";"Sapé";"Paraíba";-7,08711;-35,23043;122;315,532
251540;"ATIVO";"MUNIC";"São Vicente do Seridó";"Paraíba";-6,85691;-36,41076;518;276,471
251550;"ATIVO";"MUNIC";"Serra Branca";"Paraíba";-7,4805;-36,65567;481;687,536
251560;"ATIVO";"MUNIC";"Serra da Raiz";"Paraíba";-6,68552;-35,44274;325;29,082
251570;"ATIVO";"MUNIC";"Serra Grande";"Paraíba";-7,21415;-38,37489;614;83,474
251580;"ATIVO";"MUNIC";"Serra Redonda";"Paraíba";-7,18255;-35,67427;336;55,905
251590;"ATIVO";"MUNIC";"Serraria";"Paraíba";-6,81709;-35,64414;538;65,299
251593;"ATIVO";"MUNIC";"Sertãozinho";"Paraíba";-6,7508;-35,44175;133;32,798
251597;"ATIVO";"MUNIC";"Sobrado";"Paraíba";-7,14458;-35,2382;53;61,743
251600;"ATIVO";"MUNIC";"Solânea";"Paraíba";-6,7599;-35,65616;626;232,975
251610;"ATIVO";"MUNIC";"Soledade";"Paraíba";-7,05874;-36,36266;524;560,042
251615;"ATIVO";"MUNIC";"Sossêgo";"Paraíba";-6,76753;-36,24822;587;154,748
251620;"ATIVO";"MUNIC";"Sousa";"Paraíba";-6,76338;-38,22961;227;738,547
251630;"ATIVO";"MUNIC";"Sumé";"Paraíba";-7,67105;-36,88028;521;838,071
251640;"ATIVO";"MUNIC";"Tacima";"Paraíba";-6,48892;-35,63884;174;246,659
251650;"ATIVO";"MUNIC";"Taperoá";"Paraíba";-7,20954;-36,829;532;644,156
251660;"ATIVO";"MUNIC";"Tavares";"Paraíba";-7,63571;-37,87859;718;237,33
251670;"ATIVO";"MUNIC";"Teixeira";"Paraíba";-7,2237;-37,25156;787;160,9
251675;"ATIVO";"MUNIC";"Tenório";"Paraíba";-6,93826;-36,628;608;105,271
251680;"ATIVO";"MUNIC";"Triunfo";"Paraíba";-6,57684;-38,5981;304;219,866
251690;"ATIVO";"MUNIC";"Uiraúna";"Paraíba";-6,52493;-38,40703;294;294,499
251700;"ATIVO";"MUNIC";"Umbuzeiro";"Paraíba";-7,69821;-35,67147;545;186,554
251710;"ATIVO";"MUNIC";"Várzea";"Paraíba";-6,77081;-36,99272;264;190,526
251720;"ATIVO";"MUNIC";"Vieirópolis";"Paraíba";-6,54571;-38,27784;321;146,779
251740;"ATIVO";"MUNIC";"Zabelê";"Paraíba";-8,07687;-37,09355;646;109,394
260000;"IGNOR";"IGNOR";"Município ignorado - PE";"Pernambuco";NA;NA;NA;NA
260005;"ATIVO";"MUNIC";"Abreu e Lima";"Pernambuco";-7,90445;-34,89913;27;126,193
260010;"ATIVO";"MUNIC";"Afogados da Ingazeira";"Pernambuco";-7,74833;-37,63769;515;377,696
260020;"ATIVO";"MUNIC";"Afrânio";"Pernambuco";-8,51109;-41,0058;516;1490,596
260030;"ATIVO";"MUNIC";"Agrestina";"Pernambuco";-8,45597;-35,94678;437;200,581
260040;"ATIVO";"MUNIC";"Água Preta";"Pernambuco";-8,70912;-35,51856;93;533,33
260050;"ATIVO";"MUNIC";"Águas Belas";"Pernambuco";-9,11459;-37,12196;373;885,987
260060;"ATIVO";"MUNIC";"Alagoinha";"Pernambuco";-8,46627;-36,77546;731;216,452
260070;"ATIVO";"MUNIC";"Aliança";"Pernambuco";-7,60473;-35,2285;112;272,133
260080;"ATIVO";"MUNIC";"Altinho";"Pernambuco";-8,48959;-36,0597;456;452,523
260090;"ATIVO";"MUNIC";"Amaraji";"Pernambuco";-8,37849;-35,45077;292;234,956
260100;"ATIVO";"MUNIC";"Angelim";"Pernambuco";-8,89037;-36,28481;640;118,037
260105;"ATIVO";"MUNIC";"Araçoiaba";"Pernambuco";-7,78564;-35,09397;162;96,381
260110;"ATIVO";"MUNIC";"Araripina";"Pernambuco";-7,57814;-40,50246;640;2037,388
260120;"ATIVO";"MUNIC";"Arcoverde";"Pernambuco";-8,42394;-37,05651;672;350,901
260130;"ATIVO";"MUNIC";"Barra de Guabiraba";"Pernambuco";-8,42094;-35,66282;487;120,286
260140;"ATIVO";"MUNIC";"Barreiros";"Pernambuco";-8,81414;-35,19909;22;233,379
260150;"ATIVO";"MUNIC";"Belém de Maria";"Pernambuco";-8,6212;-35,83992;274;75,141
260160;"ATIVO";"MUNIC";"Belém do São Francisco";"Pernambuco";-8,75146;-38,9616;316;1830,802
260170;"ATIVO";"MUNIC";"Belo Jardim";"Pernambuco";-8,3353;-36,42004;617;647,698
260180;"ATIVO";"MUNIC";"Betânia";"Pernambuco";-8,26984;-38,03874;460;1244,074
260190;"ATIVO";"MUNIC";"Bezerros";"Pernambuco";-8,23536;-35,75449;473;490,817
260200;"ATIVO";"MUNIC";"Bodocó";"Pernambuco";-7,77934;-39,93616;447;1616,502
260210;"ATIVO";"MUNIC";"Bom Conselho";"Pernambuco";-9,16338;-36,67931;633;792,179
260220;"ATIVO";"MUNIC";"Bom Jardim";"Pernambuco";-7,79951;-35,58714;314;218,433
260230;"ATIVO";"MUNIC";"Bonito";"Pernambuco";-8,47226;-35,72853;431;389,976
260240;"ATIVO";"MUNIC";"Brejão";"Pernambuco";-9,02725;-36,5647;760;159,786
260250;"ATIVO";"MUNIC";"Brejinho";"Pernambuco";-7,34567;-37,28733;748;106,276
260260;"ATIVO";"MUNIC";"Brejo da Madre de Deus";"Pernambuco";-8,14896;-36,37039;637;762,345
260270;"ATIVO";"MUNIC";"Buenos Aires";"Pernambuco";-7,72437;-35,32957;136;93,187
260280;"ATIVO";"MUNIC";"Buíque";"Pernambuco";-8,62206;-37,15699;810;1329,883
260290;"ATIVO";"MUNIC";"Cabo de Santo Agostinho";"Pernambuco";-8,28986;-35,03849;29;448,735
260300;"ATIVO";"MUNIC";"Cabrobó";"Pernambuco";-8,51511;-39,30984;327;1657,705
260310;"ATIVO";"MUNIC";"Cachoeirinha";"Pernambuco";-8,48683;-36,23599;536;179,262
260320;"ATIVO";"MUNIC";"Caetés";"Pernambuco";-8,77559;-36,6248;849;329,477
260330;"ATIVO";"MUNIC";"Calçado";"Pernambuco";-8,73838;-36,33329;680;121,945
260340;"ATIVO";"MUNIC";"Calumbi";"Pernambuco";-7,93843;-38,15375;457;179,314
260345;"ATIVO";"MUNIC";"Camaragibe";"Pernambuco";-8,02052;-34,99572;43;51,257
260350;"ATIVO";"MUNIC";"Camocim de São Félix";"Pernambuco";-8,36214;-35,76519;694;72,477
260360;"ATIVO";"MUNIC";"Camutanga";"Pernambuco";-7,40708;-35,28279;102;37,518
260370;"ATIVO";"MUNIC";"Canhotinho";"Pernambuco";-8,88387;-36,19357;544;423,167
260380;"ATIVO";"MUNIC";"Capoeiras";"Pernambuco";-8,73614;-36,6238;891;336,329
260390;"ATIVO";"MUNIC";"Carnaíba";"Pernambuco";-7,80306;-37,7934;497;427,802
260392;"ATIVO";"MUNIC";"Carnaubeira da Penha";"Pernambuco";-8,32061;-38,74342;458;1004,667
260400;"ATIVO";"MUNIC";"Carpina";"Pernambuco";-7,84689;-35,25806;188;147,665
260410;"ATIVO";"MUNIC";"Caruaru";"Pernambuco";-8,2859;-35,96707;534;920,611
260415;"ATIVO";"MUNIC";"Casinhas";"Pernambuco";-7,74321;-35,72532;413;115,868
260420;"ATIVO";"MUNIC";"Catende";"Pernambuco";-8,67031;-35,72167;160;207,244
260430;"ATIVO";"MUNIC";"Cedro";"Pernambuco";-7,71747;-39,23714;549;148,746
260440;"ATIVO";"MUNIC";"Chã de Alegria";"Pernambuco";-7,9979;-35,21373;164;48,548
260450;"ATIVO";"MUNIC";"Chã Grande";"Pernambuco";-8,24011;-35,46474;460;84,848
260460;"ATIVO";"MUNIC";"Condado";"Pernambuco";-7,58938;-35,10412;108;89,645
260470;"ATIVO";"MUNIC";"Correntes";"Pernambuco";-9,12867;-36,3297;399;317,791
260480;"ATIVO";"MUNIC";"Cortês";"Pernambuco";-8,47515;-35,54159;318;101,316
260490;"ATIVO";"MUNIC";"Cumaru";"Pernambuco";-8,01503;-35,6947;373;292,232
260500;"ATIVO";"MUNIC";"Cupira";"Pernambuco";-8,61128;-35,95026;412;95,156
260510;"ATIVO";"MUNIC";"Custódia";"Pernambuco";-8,089;-37,6411;548;1404,127
260515;"ATIVO";"MUNIC";"Dormentes";"Pernambuco";-8,44866;-40,77074;484;1537,642
260520;"ATIVO";"MUNIC";"Escada";"Pernambuco";-8,36252;-35,23616;109;342,201
260530;"ATIVO";"MUNIC";"Exu";"Pernambuco";-7,51631;-39,72273;527;1337,495
260540;"ATIVO";"MUNIC";"Feira Nova";"Pernambuco";-7,94873;-35,3906;155;107,726
260545;"ATIVO";"DISEST";"Fernando de Noronha";"Pernambuco";-3,85202;-32,43519;0;17,017
260550;"ATIVO";"MUNIC";"Ferreiros";"Pernambuco";-7,44549;-35,24407;93;88,645
260560;"ATIVO";"MUNIC";"Flores";"Pernambuco";-7,86171;-37,97146;494;995,558
260570;"ATIVO";"MUNIC";"Floresta";"Pernambuco";-8,60083;-38,57124;322;3644,168
260580;"ATIVO";"MUNIC";"Frei Miguelinho";"Pernambuco";-7,94446;-35,92313;393;212,707
260590;"ATIVO";"MUNIC";"Gameleira";"Pernambuco";-8,58384;-35,38661;98;255,961
260600;"ATIVO";"MUNIC";"Garanhuns";"Pernambuco";-8,88891;-36,49305;869;458,552
260610;"ATIVO";"MUNIC";"Glória do Goitá";"Pernambuco";-7,99961;-35,29232;149;231,832
260620;"ATIVO";"MUNIC";"Goiana";"Pernambuco";-7,55923;-34,99838;18;445,814
260630;"ATIVO";"MUNIC";"Granito";"Pernambuco";-7,70925;-39,61929;445;521,942
260640;"ATIVO";"MUNIC";"Gravatá";"Pernambuco";-8,206;-35,57149;467;506,785
260650;"ATIVO";"MUNIC";"Iati";"Pernambuco";-9,04571;-36,84728;488;635,136
260660;"ATIVO";"MUNIC";"Ibimirim";"Pernambuco";-8,53876;-37,69005;407;1906,436
260670;"ATIVO";"MUNIC";"Ibirajuba";"Pernambuco";-8,58053;-36,18046;609;189,596
260680;"ATIVO";"MUNIC";"Igarassu";"Pernambuco";-7,82837;-34,91058;11;305,56
260690;"ATIVO";"MUNIC";"Iguaracy";"Pernambuco";-7,84477;-37,51882;573;838,132
260700;"ATIVO";"MUNIC";"Inajá";"Pernambuco";-8,90205;-37,82449;364;1168,152
260710;"ATIVO";"MUNIC";"Ingazeira";"Pernambuco";-7,6778;-37,45767;542;243,669
260720;"ATIVO";"MUNIC";"Ipojuca";"Pernambuco";-8,39699;-35,06347;50;527,107
260730;"ATIVO";"MUNIC";"Ipubi";"Pernambuco";-7,6497;-40,15021;540;693,923
260740;"ATIVO";"MUNIC";"Itacuruba";"Pernambuco";-8,72452;-38,68634;315;430,033
260750;"ATIVO";"MUNIC";"Itaíba";"Pernambuco";-8,94005;-37,41895;475;1061,687
260760;"ATIVO";"MUNIC";"Ilha de Itamaracá";"Pernambuco";-7,74657;-34,82395;7;66,684
260765;"ATIVO";"MUNIC";"Itambé";"Pernambuco";-7,40926;-35,11063;185;304,812
260770;"ATIVO";"MUNIC";"Itapetim";"Pernambuco";-7,37843;-37,18844;640;404,851
260775;"ATIVO";"MUNIC";"Itapissuma";"Pernambuco";-7,77403;-34,88927;6;74,235
260780;"ATIVO";"MUNIC";"Itaquitinga";"Pernambuco";-7,66639;-35,10261;65;162,735
260790;"ATIVO";"MUNIC";"Jaboatão dos Guararapes";"Pernambuco";-8,16539;-34,92117;6;258,694
260795;"ATIVO";"MUNIC";"Jaqueira";"Pernambuco";-8,72797;-35,7974;230;87,208
260800;"ATIVO";"MUNIC";"Jataúba";"Pernambuco";-7,98726;-36,49883;519;714,602
260805;"ATIVO";"MUNIC";"Jatobá";"Pernambuco";-9,18507;-38,27504;277;277,862
260810;"ATIVO";"MUNIC";"João Alfredo";"Pernambuco";-7,86019;-35,5915;325;139,87
260820;"ATIVO";"MUNIC";"Joaquim Nabuco";"Pernambuco";-8,6269;-35,52924;149;121,902
260825;"ATIVO";"MUNIC";"Jucati";"Pernambuco";-8,70703;-36,49039;823;120,604
260830;"ATIVO";"MUNIC";"Jupi";"Pernambuco";-8,7061;-36,41173;749;104,993
260840;"ATIVO";"MUNIC";"Jurema";"Pernambuco";-8,71967;-36,13595;738;148,254
260845;"ATIVO";"MUNIC";"Lagoa do Carro";"Pernambuco";-7,84423;-35,3126;122;69,666
260850;"ATIVO";"MUNIC";"Lagoa de Itaenga";"Pernambuco";-7,93238;-35,2928;179;57,282
260860;"ATIVO";"MUNIC";"Lagoa do Ouro";"Pernambuco";-9,12417;-36,46432;658;198,76
260870;"ATIVO";"MUNIC";"Lagoa dos Gatos";"Pernambuco";-8,64925;-35,90712;465;224,947
260875;"ATIVO";"MUNIC";"Lagoa Grande";"Pernambuco";-8,99505;-40,27073;363;1848,928
260880;"ATIVO";"MUNIC";"Lajedo";"Pernambuco";-8,66286;-36,3215;666;189,096
260890;"ATIVO";"MUNIC";"Limoeiro";"Pernambuco";-7,8802;-35,45526;137;273,739
260900;"ATIVO";"MUNIC";"Macaparana";"Pernambuco";-7,55568;-35,44987;317;108,048
260910;"ATIVO";"MUNIC";"Machados";"Pernambuco";-7,68857;-35,51414;369;60,036
